GTEX-NPJ8-0226-SM-48TBN	adiposeSubcutaneous	NPJ8
GTEX-NPJ8-0326-SM-2D7VV	lung	NPJ8
GTEX-NPJ8-0426-SM-2HMK6	heartLeftVentricle	NPJ8
GTEX-NPJ8-0526-SM-3MJHN	arteryAorta	NPJ8
GTEX-NPJ8-1326-SM-3LK6B	arteryCoronary	NPJ8
GTEX-NPJ8-1426-SM-3MJHR	pituitary	NPJ8
GTEX-NPJ8-1526-SM-2D7VU	brainCortex	NPJ8
GTEX-NPJ8-1626-SM-2HMIY	muscleSkeletal	NPJ8
GTEX-NPJ8-1726-SM-2YUNB	nerveTibial	NPJ8
GTEX-NPJ8-1826-SM-2YUNC	arteryTibial	NPJ8
GTEX-NPJ8-1926-SM-3MJGB	esophagusMucosa	NPJ8
GTEX-NPJ8-2126-SM-3MJGK	pancreas	NPJ8
GTEX-NPJ8-2226-SM-3TW8D	kidneyCortex	NPJ8
GTEX-NPJ8-2426-SM-3MJHL	prostate	NPJ8
GTEX-NPJ8-2526-SM-2HML8	thyroid	NPJ8
GTEX-NPJ8-2626-SM-2D7W2	brainCerebellum	NPJ8
GTEX-O5YT-0007-SM-32PK7	wholeBlood	O5YT
GTEX-O5YT-0008-SM-4E3IQ	cellsTransformedfibroblasts	O5YT
GTEX-O5YT-0126-SM-48TBW	skinSunExposed	O5YT
GTEX-O5YT-0226-SM-32PK5	adiposeSubcutaneous	O5YT
GTEX-O5YT-0326-SM-32PKA	heartLeftVentricle	O5YT
GTEX-O5YT-0426-SM-3MJHD	arteryAorta	O5YT
GTEX-O5YT-0526-SM-32PK8	lung	O5YT
GTEX-O5YT-0726-SM-3MJHA	esophagusMuscularis	O5YT
GTEX-O5YT-0926-SM-48TDG	spleen	O5YT
GTEX-O5YT-1026-SM-3MJGF	pancreas	O5YT
GTEX-O5YT-1326-SM-3MJGR	adrenalGland	O5YT
GTEX-O5YT-1426-SM-3MJHC	colonTransverse	O5YT
GTEX-O5YT-1626-SM-32PK6	muscleSkeletal	O5YT
GTEX-O5YT-1726-SM-3NMD7	nerveTibial	O5YT
GTEX-O5YT-1826-SM-32PK9	arteryTibial	O5YT
GTEX-O5YT-2126-SM-3MJGD	testis	O5YT
GTEX-O5YU-0008-SM-4E3I7	cellsTransformedfibroblasts	O5YU
GTEX-O5YV-0006-SM-2I5GX	wholeBlood	O5YV
GTEX-O5YV-0008-SM-4E3HP	cellsTransformedfibroblasts	O5YV
GTEX-O5YV-0226-SM-48TBY	adiposeSubcutaneous	O5YV
GTEX-O5YV-0326-SM-2I5H2	heartLeftVentricle	O5YV
GTEX-O5YV-0426-SM-3LK66	arteryCoronary	O5YV
GTEX-O5YV-0526-SM-2I5GE	lung	O5YV
GTEX-O5YV-0626-SM-3LK64	arteryAorta	O5YV
GTEX-O5YV-1026-SM-3LK72	esophagusMucosa	O5YV
GTEX-O5YV-1126-SM-3LK73	adrenalGland	O5YV
GTEX-O5YV-1626-SM-2YUNJ	arteryTibial	O5YV
GTEX-O5YV-1826-SM-2YUNI	nerveTibial	O5YV
GTEX-O5YV-2026-SM-2D7VS	muscleSkeletal	O5YV
GTEX-O5YW-0006-SM-3LK6E	wholeBlood	O5YW
GTEX-O5YW-0008-SM-4E3IE	cellsTransformedfibroblasts	O5YW
GTEX-O5YW-0126-SM-3LK6D	skinSunExposed	O5YW
GTEX-O5YW-0326-SM-2I5EI	heartLeftVentricle	O5YW
GTEX-O5YW-0426-SM-3MJHJ	arteryAorta	O5YW
GTEX-O5YW-0526-SM-2YUMX	lung	O5YW
GTEX-O5YW-1426-SM-3MJHF	colonTransverse	O5YW
GTEX-O5YW-1526-SM-3MJGL	stomach	O5YW
GTEX-O5YW-1826-SM-2YUN2	arteryTibial	O5YW
GTEX-O5YW-3026-SM-3MJHI	arteryCoronary	O5YW
GTEX-OHPK-0006-SM-2HMKH	wholeBlood	OHPK
GTEX-OHPK-0008-SM-4E3JL	cellsTransformedfibroblasts	OHPK
GTEX-OHPK-0226-SM-3MJH6	adiposeSubcutaneous	OHPK
GTEX-OHPK-0326-SM-2HMJO	heartLeftVentricle	OHPK
GTEX-OHPK-0426-SM-3MJH3	arteryAorta	OHPK
GTEX-OHPK-0526-SM-2HMJB	lung	OHPK
GTEX-OHPK-1326-SM-3MJGN	adrenalGland	OHPK
GTEX-OHPK-1526-SM-3MJGM	stomach	OHPK
GTEX-OHPK-1626-SM-2YUN3	muscleSkeletal	OHPK
GTEX-OHPK-1726-SM-48TC4	nerveTibial	OHPK
GTEX-OHPK-1826-SM-2YUMR	arteryTibial	OHPK
GTEX-OHPK-2026-SM-3MJH7	uterus	OHPK
GTEX-OHPK-2326-SM-3MJH2	fallopianTube	OHPK
GTEX-OHPK-2426-SM-3MJGH	ovary	OHPK
GTEX-OHPK-2526-SM-3MJH9	vagina	OHPK
GTEX-OHPK-2626-SM-2HMK9	thyroid	OHPK
GTEX-OHPL-0006-SM-3MJHB	wholeBlood	OHPL
GTEX-OHPL-0008-SM-4E3I9	cellsTransformedfibroblasts	OHPL
GTEX-OHPL-0126-SM-2HMJ7	skinSunExposed	OHPL
GTEX-OHPL-0326-SM-33HC8	heartLeftVentricle	OHPL
GTEX-OHPL-0426-SM-3TW8X	arteryAorta	OHPL
GTEX-OHPL-0526-SM-3NM8U	lung	OHPL
GTEX-OHPL-1026-SM-3MJGI	pancreas	OHPL
GTEX-OHPL-1326-SM-3MJGG	adrenalGland	OHPL
GTEX-OHPL-1626-SM-2HMIR	muscleSkeletal	OHPL
GTEX-OHPL-1826-SM-2YUN8	arteryTibial	OHPL
GTEX-OHPL-2026-SM-3TW8R	uterus	OHPL
GTEX-OHPL-2426-SM-48TDN	ovary	OHPL
GTEX-OHPL-2526-SM-3MJGT	vagina	OHPL
GTEX-OHPL-3026-SM-3MJGS	arteryCoronary	OHPL
GTEX-OHPM-0006-SM-2HMKU	wholeBlood	OHPM
GTEX-OHPM-0008-SM-4E3IP	cellsTransformedfibroblasts	OHPM
GTEX-OHPM-0126-SM-2YUN9	skinSunExposed	OHPM
GTEX-OHPM-0226-SM-3LK61	adiposeSubcutaneous	OHPM
GTEX-OHPM-0326-SM-33HCA	heartLeftVentricle	OHPM
GTEX-OHPM-0426-SM-3TW8V	arteryAorta	OHPM
GTEX-OHPM-0526-SM-2YUMJ	lung	OHPM
GTEX-OHPM-0726-SM-3LK7A	esophagusMuscularis	OHPM
GTEX-OHPM-1026-SM-3LK74	pancreas	OHPM
GTEX-OHPM-1426-SM-3TW8Y	colonTransverse	OHPM
GTEX-OHPM-1626-SM-2HMK4	muscleSkeletal	OHPM
GTEX-OHPM-1826-SM-2YUNF	arteryTibial	OHPM
GTEX-OHPM-2126-SM-3LK75	testis	OHPM
GTEX-OHPM-2626-SM-33HC5	thyroid	OHPM
GTEX-OHPN-0005-SM-2YUML	wholeBlood	OHPN
GTEX-OHPN-0008-SM-4E3HW	cellsTransformedfibroblasts	OHPN
GTEX-OHPN-0011-R11A-SM-2I5FM	brainCerebellarHemisphere	OHPN
GTEX-OHPN-0011-R1A-SM-2I5GB	brainHippocampus	OHPN
GTEX-OHPN-0011-R2A-SM-2I5FB	brainSubstantianigra	OHPN
GTEX-OHPN-0011-R3A-SM-2I5FC	brainAnteriorcingulatecortex	OHPN
GTEX-OHPN-0011-R4A-SM-2I5FD	brainAmygdala	OHPN
GTEX-OHPN-0011-R5A-SM-2I5FF	brainCaudate	OHPN
GTEX-OHPN-0011-R7A-SM-2I5FI	brainPutamen	OHPN
GTEX-OHPN-0011-R9A-SM-4DXUH	brainSpinalcord	OHPN
GTEX-OHPN-0226-SM-48TBV	adiposeSubcutaneous	OHPN
GTEX-OHPN-2726-SM-2I5H4	muscleSkeletal	OHPN
GTEX-OHPN-2826-SM-3LK67	arteryTibial	OHPN
GTEX-OHPN-2926-SM-3LK65	nerveTibial	OHPN
GTEX-OIZF-0006-SM-2I5GQ	wholeBlood	OIZF
GTEX-OIZF-1526-SM-3MJGY	stomach	OIZF
GTEX-OIZG-0005-SM-2HMJC	wholeBlood	OIZG
GTEX-OIZG-0008-SM-4E3J2	cellsTransformedfibroblasts	OIZG
GTEX-OIZG-0226-SM-2TC5L	thyroid	OIZG
GTEX-OIZG-0426-SM-3LK5W	arteryAorta	OIZG
GTEX-OIZG-0526-SM-2HMLF	lung	OIZG
GTEX-OIZG-0726-SM-33HBL	skinSunExposed	OIZG
GTEX-OIZG-0926-SM-3LK5Y	esophagusMuscularis	OIZG
GTEX-OIZG-1026-SM-3LK5X	esophagusMucosa	OIZG
GTEX-OIZG-1126-SM-2HMIU	heartLeftVentricle	OIZG
GTEX-OIZG-1326-SM-2HMIQ	muscleSkeletal	OIZG
GTEX-OIZH-0005-SM-2HMJN	wholeBlood	OIZH
GTEX-OIZH-0126-SM-2HMIS	skinSunExposed	OIZH
GTEX-OIZH-0226-SM-2YUMH	adiposeSubcutaneous	OIZH
GTEX-OIZH-0326-SM-2HMKC	heartLeftVentricle	OIZH
GTEX-OIZH-0526-SM-2HMKV	lung	OIZH
GTEX-OIZH-0626-SM-3NB1L	esophagusMucosa	OIZH
GTEX-OIZH-0726-SM-3NB1I	esophagusMuscularis	OIZH
GTEX-OIZH-0926-SM-48TBR	spleen	OIZH
GTEX-OIZH-1326-SM-3NB1H	adrenalGland	OIZH
GTEX-OIZH-1426-SM-3NB1O	colonTransverse	OIZH
GTEX-OIZH-1526-SM-3NB1J	stomach	OIZH
GTEX-OIZH-1626-SM-2HMKI	muscleSkeletal	OIZH
GTEX-OIZH-1826-SM-2YUNP	arteryTibial	OIZH
GTEX-OIZH-2026-SM-3NB1M	prostate	OIZH
GTEX-OIZH-2126-SM-3NB1P	testis	OIZH
GTEX-OIZH-2626-SM-2HMJM	thyroid	OIZH
GTEX-OIZH-3026-SM-3NB1G	arteryCoronary	OIZH
GTEX-OIZI-0005-SM-2XCED	wholeBlood	OIZI
GTEX-OIZI-0008-SM-2XCFD	cellsTransformedfibroblasts	OIZI
GTEX-OIZI-0126-SM-3NB13	testis	OIZI
GTEX-OIZI-0226-SM-2XCEE	adiposeSubcutaneous	OIZI
GTEX-OIZI-0426-SM-2XCEF	nerveTibial	OIZI
GTEX-OIZI-0526-SM-2XCEG	arteryTibial	OIZI
GTEX-OIZI-0626-SM-2XCEH	muscleSkeletal	OIZI
GTEX-OIZI-0726-SM-2XCEI	thyroid	OIZI
GTEX-OIZI-1026-SM-3NB1K	lung	OIZI
GTEX-OIZI-1126-SM-3NB1F	arteryAorta	OIZI
GTEX-OIZI-1326-SM-3NB1B	esophagusMuscularis	OIZI
GTEX-OIZI-1426-SM-3NB1T	esophagusMucosa	OIZI
GTEX-OOBJ-0006-SM-2I3F4	wholeBlood	OOBJ
GTEX-OOBJ-0008-SM-3NB26	cellsTransformedfibroblasts	OOBJ
GTEX-OOBJ-0226-SM-2YUMM	adiposeSubcutaneous	OOBJ
GTEX-OOBJ-0326-SM-33HBO	heartLeftVentricle	OOBJ
GTEX-OOBJ-0426-SM-3NB1S	arteryAorta	OOBJ
GTEX-OOBJ-0526-SM-48TDK	lung	OOBJ
GTEX-OOBJ-0826-SM-3NB2K	liver	OOBJ
GTEX-OOBJ-0926-SM-48TDO	spleen	OOBJ
GTEX-OOBJ-1026-SM-3NB2L	pancreas	OOBJ
GTEX-OOBJ-1526-SM-3NB1Q	stomach	OOBJ
GTEX-OOBJ-1626-SM-2I3F7	muscleSkeletal	OOBJ
GTEX-OOBJ-1826-SM-3NB1C	arteryTibial	OOBJ
GTEX-OOBJ-2026-SM-3NB1R	prostate	OOBJ
GTEX-OOBJ-2126-SM-3NB1N	testis	OOBJ
GTEX-OOBJ-2626-SM-2I3F6	thyroid	OOBJ
GTEX-OOBJ-3026-SM-3NB1D	arteryCoronary	OOBJ
GTEX-OOBK-0005-SM-2YUMG	wholeBlood	OOBK
GTEX-OOBK-0008-SM-3NB27	cellsTransformedfibroblasts	OOBK
GTEX-OOBK-0126-SM-2YUND	skinSunExposed	OOBK
GTEX-OOBK-0226-SM-2YUMF	adiposeSubcutaneous	OOBK
GTEX-OOBK-0425-SM-3LK5O	arteryAorta	OOBK
GTEX-OOBK-0526-SM-2HMJJ	lung	OOBK
GTEX-OOBK-0625-SM-3LK5P	esophagusMucosa	OOBK
GTEX-OOBK-0726-SM-3LK5Q	esophagusMuscularis	OOBK
GTEX-OOBK-1026-SM-48TC2	pancreas	OOBK
GTEX-OOBK-1626-SM-2HMKG	muscleSkeletal	OOBK
GTEX-OOBK-2025-SM-3LK5S	prostate	OOBK
GTEX-OOBK-2126-SM-3LK5T	testis	OOBK
GTEX-OOBK-2626-SM-2HMKY	thyroid	OOBK
GTEX-OXRK-0006-SM-2HML1	wholeBlood	OXRK
GTEX-OXRK-0008-SM-3NB28	cellsTransformedfibroblasts	OXRK
GTEX-OXRK-0126-SM-3NB1E	adrenalGland	OXRK
GTEX-OXRK-0226-SM-3NB2G	skinSunExposed	OXRK
GTEX-OXRK-0326-SM-3NB3R	adiposeSubcutaneous	OXRK
GTEX-OXRK-0426-SM-3NB2E	nerveTibial	OXRK
GTEX-OXRK-0526-SM-3NB2F	arteryTibial	OXRK
GTEX-OXRK-0626-SM-2HMJ5	thyroid	OXRK
GTEX-OXRK-0826-SM-2HMK7	heartLeftVentricle	OXRK
GTEX-OXRK-0926-SM-2HMKP	lung	OXRK
GTEX-OXRK-1326-SM-3NB1A	esophagusMucosa	OXRK
GTEX-OXRK-1426-SM-3NB19	esophagusMuscularis	OXRK
GTEX-OXRK-1626-SM-3NB17	stomach	OXRK
GTEX-OXRK-1726-SM-3NB16	colonTransverse	OXRK
GTEX-OXRK-1826-SM-2HMJE	muscleSkeletal	OXRK
GTEX-OXRL-0005-SM-3LK6A	wholeBlood	OXRL
GTEX-OXRL-0008-SM-3NB29	cellsTransformedfibroblasts	OXRL
GTEX-OXRL-0126-SM-2YUMP	skinSunExposed	OXRL
GTEX-OXRL-0226-SM-3NB18	adiposeSubcutaneous	OXRL
GTEX-OXRL-0326-SM-2I3F2	heartLeftVentricle	OXRL
GTEX-OXRL-0426-SM-3NM97	arteryAorta	OXRL
GTEX-OXRL-0526-SM-2I3EZ	lung	OXRL
GTEX-OXRL-0626-SM-3NM9C	esophagusMucosa	OXRL
GTEX-OXRL-0726-SM-3NM9A	esophagusMuscularis	OXRL
GTEX-OXRL-1626-SM-2YUMU	muscleSkeletal	OXRL
GTEX-OXRL-1826-SM-2YUMV	arteryTibial	OXRL
GTEX-OXRL-2126-SM-3NM98	testis	OXRL
GTEX-OXRL-2626-SM-2I3F1	thyroid	OXRL
GTEX-OXRN-0005-SM-2I5EU	wholeBlood	OXRN
GTEX-OXRN-0011-R10A-SM-2I5GC	brainFrontalCortex	OXRN
GTEX-OXRN-0011-R5A-SM-2I5EF	brainCaudate	OXRN
GTEX-OXRN-0126-SM-48TDM	skinSunExposed	OXRN
GTEX-OXRN-0226-SM-2I5EJ	adiposeSubcutaneous	OXRN
GTEX-OXRN-0526-SM-2I5EN	lung	OXRN
GTEX-OXRN-1326-SM-3LK5V	muscleSkeletal	OXRN
GTEX-OXRN-1426-SM-3LK5U	nerveTibial	OXRN
GTEX-OXRN-1726-SM-3NM9B	esophagusMucosa	OXRN
GTEX-OXRN-2426-SM-2I5EQ	brainCortex	OXRN
GTEX-OXRN-2626-SM-48TBX	pituitary	OXRN
GTEX-OXRO-0006-SM-2I5EM	wholeBlood	OXRO
GTEX-OXRO-0011-R10A-SM-2I5EH	brainFrontalCortex	OXRO
GTEX-OXRO-0011-R2A-SM-3NB1W	brainSubstantianigra	OXRO
GTEX-OXRO-0011-R9A-SM-3NB1X	brainSpinalcord	OXRO
GTEX-OXRO-0126-SM-2YUN4	skinSunExposed	OXRO
GTEX-OXRO-0226-SM-3LK6F	adiposeSubcutaneous	OXRO
GTEX-OXRO-0326-SM-33HBM	lung	OXRO
GTEX-OXRO-1226-SM-48TDL	thyroid	OXRO
GTEX-OXRO-1726-SM-3LK6C	muscleSkeletal	OXRO
GTEX-OXRO-1926-SM-2S1O3	arteryTibial	OXRO
GTEX-OXRP-0006-SM-2I3FN	wholeBlood	OXRP
GTEX-OXRP-0126-SM-3NB32	skinSunExposed	OXRP
GTEX-OXRP-0226-SM-3NB14	adiposeSubcutaneous	OXRP
GTEX-OXRP-0326-SM-33HBJ	thyroid	OXRP
GTEX-OXRP-0526-SM-2I3EW	lung	OXRP
GTEX-OXRP-0926-SM-48TC1	esophagusMucosa	OXRP
GTEX-OXRP-2326-SM-2S1NL	muscleSkeletal	OXRP
GTEX-OXRP-2426-SM-2S1NR	arteryTibial	OXRP
GTEX-OXRP-2526-SM-2S1NO	nerveTibial	OXRP
GTEX-P44H-0006-SM-2XCFB	wholeBlood	P44H
GTEX-P44H-0008-SM-48TDW	cellsTransformedfibroblasts	P44H
GTEX-P44H-0011-R10A-SM-2XCEK	brainFrontalCortex	P44H
GTEX-P44H-0011-R11A-SM-2XCER	brainCerebellarHemisphere	P44H
GTEX-P44H-0011-R1A-SM-3NM8J	brainHippocampus	P44H
GTEX-P44H-0011-R4A-SM-2XCEW	brainAmygdala	P44H
GTEX-P44H-0011-R5A-SM-2XCEX	brainCaudate	P44H
GTEX-P44H-0011-R8A-SM-2XCEL	brainHypothalamus	P44H
GTEX-P44H-0226-SM-2XCEU	skinSunExposed	P44H
GTEX-P44H-0326-SM-2XCES	adiposeSubcutaneous	P44H
GTEX-P44H-0426-SM-2XCEZ	muscleSkeletal	P44H
GTEX-P44H-0526-SM-2XCF1	nerveTibial	P44H
GTEX-P44H-0726-SM-48TBT	heartLeftVentricle	P44H
GTEX-P44H-1026-SM-3NM96	arteryAorta	P44H
GTEX-P44H-1126-SM-48TBU	lung	P44H
GTEX-P44H-2426-SM-2XCEJ	brainCerebellum	P44H
GTEX-P4PP-0005-SM-2HMKX	wholeBlood	P4PP
GTEX-P4PP-0008-SM-48TDV	cellsTransformedfibroblasts	P4PP
GTEX-P4PP-0126-SM-3LK69	skinSunExposed	P4PP
GTEX-P4PP-0326-SM-33HC4	heartLeftVentricle	P4PP
GTEX-P4PP-0426-SM-3NM9H	arteryAorta	P4PP
GTEX-P4PP-0526-SM-2HMKE	lung	P4PP
GTEX-P4PP-0626-SM-3NM9X	esophagusMucosa	P4PP
GTEX-P4PP-0726-SM-3NM9S	esophagusMuscularis	P4PP
GTEX-P4PP-0926-SM-48TBZ	spleen	P4PP
GTEX-P4PP-1026-SM-3NM9O	pancreas	P4PP
GTEX-P4PP-1426-SM-3NM9L	colonTransverse	P4PP
GTEX-P4PP-1526-SM-3P61M	stomach	P4PP
GTEX-P4PP-1626-SM-2HMJF	muscleSkeletal	P4PP
GTEX-P4PP-1726-SM-2S1NS	nerveTibial	P4PP
GTEX-P4PP-1826-SM-2S1NT	arteryTibial	P4PP
GTEX-P4PP-2026-SM-3P61N	uterus	P4PP
GTEX-P4PP-2426-SM-3P61L	ovary	P4PP
GTEX-P4PP-2526-SM-3P61P	vagina	P4PP
GTEX-P4PP-3026-SM-3P61O	arteryCoronary	P4PP
GTEX-P4PQ-0005-SM-2HMKJ	wholeBlood	P4PQ
GTEX-P4PQ-0008-SM-48TDX	cellsTransformedfibroblasts	P4PQ
GTEX-P4PQ-0126-SM-2S1NM	skinSunExposed	P4PQ
GTEX-P4PQ-0226-SM-2S1NK	adiposeSubcutaneous	P4PQ
